pays,annee,pourcentage_victoire,but_mis,but_enc
Slovenia,2017,33.33,0.9,0.7
Slovenia,2018,20.0,1.0,1.2
Slovenia,2019,26.32,1.2,1.3
Slovenia,2020,50.0,1.6,0.7
Slovenia,2021,50.0,1.6,0.7
Slovenia,2022,27.78,1.3,1.2
Cuba,1934,33.33,2.2,2.3
Cuba,1935,33.33,2.2,2.3
Cuba,1938,0.0,1.5,4.0
Cuba,1939,33.33,2.3,2.7
Cuba,1940,50.0,2.5,0.5
Cuba,1941,0.0,1.0,1.0
Cuba,1942,100.0,1.0,0.0
Cuba,1943,100.0,1.0,0.0
Cuba,1947,50.0,2.5,1.2
Cuba,1948,33.33,1.8,1.5
Cuba,1949,9.09,0.6,2.2
Cuba,1950,11.11,0.7,2.2
Cuba,1955,0.0,0.4,3.4
Cuba,1956,0.0,0.4,3.4
Cuba,1957,0.0,0.2,2.8
Cuba,1958,0.0,0.2,2.8
Cuba,1960,0.0,3.0,4.0
Cuba,1961,0.0,1.0,2.6
Cuba,1962,0.0,0.5,2.2
Cuba,1965,25.0,0.8,1.2
Cuba,1966,25.0,0.8,1.2
Cuba,1967,0.0,1.2,1.8
Cuba,1968,0.0,1.2,1.8
Cuba,1970,0.0,1.0,2.0
Cuba,1971,22.22,0.8,1.1
Cuba,1972,22.22,0.7,1.1
Cuba,1973,0.0,0.0,2.0
Cuba,1975,75.0,2.5,1.0
Cuba,1976,54.55,2.1,1.1
Cuba,1977,41.67,1.3,0.9
Cuba,1978,40.0,0.6,0.6
Cuba,1980,50.0,1.5,0.8
Cuba,1981,30.77,1.0,1.5
Cuba,1982,14.29,0.6,2.0
Cuba,1983,0.0,0.0,1.5
Cuba,1984,16.67,0.3,1.2
Cuba,1985,25.0,1.0,1.0
Cuba,1986,0.0,1.0,1.3
Cuba,1987,22.22,0.9,1.0
Cuba,1988,18.18,0.7,0.9
Cuba,1989,0.0,0.3,0.7
Cuba,1992,40.0,1.8,0.4
Cuba,1993,40.0,1.8,0.4
Cuba,1995,75.0,2.8,0.4
Cuba,1996,50.0,1.9,1.1
Cuba,1997,37.5,1.5,1.4
Cuba,1998,25.0,1.4,2.4
Cuba,1999,53.33,2.0,1.4
Cuba,2000,41.67,1.6,0.8
Cuba,2001,30.77,1.2,1.0
Cuba,2002,40.0,1.2,1.0
Cuba,2003,47.37,1.2,1.1
Cuba,2004,50.0,1.5,1.1
Cuba,2005,44.44,1.6,1.1
Cuba,2006,56.25,2.2,0.9
Cuba,2007,38.89,1.8,1.4
Cuba,2008,32.14,1.5,1.8
Cuba,2009,44.44,1.9,1.5
Cuba,2010,55.56,1.7,0.8
Cuba,2011,35.29,1.2,1.7
Cuba,2012,26.09,0.7,1.7
Cuba,2013,31.58,0.9,1.6
Cuba,2014,30.0,1.2,2.3
Cuba,2015,23.53,0.6,2.1
Cuba,2016,20.0,0.5,2.4
Cuba,2017,25.0,0.5,2.5
Cuba,2018,44.44,2.2,1.1
Cuba,2019,30.0,1.4,2.4
Cuba,2020,18.18,0.6,3.4
Cuba,2021,37.5,1.2,1.2
Cuba,2022,50.0,1.6,1.0
Bosnia and Herzegovina,1995,0.0,0.0,2.0
Bosnia and Herzegovina,1996,25.0,0.6,1.9
Bosnia and Herzegovina,1997,38.89,1.2,1.4
Bosnia and Herzegovina,1998,35.29,1.3,1.6
Bosnia and Herzegovina,1999,20.0,1.1,1.7
Bosnia and Herzegovina,2000,31.25,1.1,1.2
Bosnia and Herzegovina,2001,40.0,1.2,1.2
Bosnia and Herzegovina,2002,29.17,1.2,1.5
Bosnia and Herzegovina,2003,30.77,1.1,1.5
Bosnia and Herzegovina,2004,46.15,1.1,0.7
Bosnia and Herzegovina,2005,37.5,1.1,0.9
Bosnia and Herzegovina,2006,27.78,1.4,1.8
Bosnia and Herzegovina,2007,23.53,1.4,2.2
Bosnia and Herzegovina,2008,38.89,1.7,1.7
Bosnia and Herzegovina,2009,45.0,1.8,1.4
Bosnia and Herzegovina,2010,40.0,1.6,1.6
Bosnia and Herzegovina,2011,40.0,1.5,1.4
Bosnia and Herzegovina,2012,50.0,1.8,1.0
Bosnia and Herzegovina,2013,61.11,2.3,0.9
Bosnia and Herzegovina,2014,52.94,1.7,1.1
Bosnia and Herzegovina,2015,47.06,1.5,1.1
Bosnia and Herzegovina,2016,55.56,1.9,1.2
Bosnia and Herzegovina,2017,56.25,2.2,1.2
Bosnia and Herzegovina,2018,47.37,1.4,0.7
Bosnia and Herzegovina,2019,40.91,1.3,1.0
Bosnia and Herzegovina,2020,22.22,1.3,1.7
Bosnia and Herzegovina,2021,9.52,0.7,1.4
Bosnia and Herzegovina,2022,26.32,0.9,1.1
Jamaica,1932,50.0,1.0,2.0
Jamaica,1933,50.0,1.0,2.0
Jamaica,1935,0.0,2.0,3.0
Jamaica,1936,0.0,1.0,2.0
Jamaica,1937,0.0,0.5,1.5
Jamaica,1938,0.0,0.7,3.0
Jamaica,1939,0.0,0.7,3.0
Jamaica,1947,22.22,0.4,2.0
Jamaica,1948,35.71,0.9,1.5
Jamaica,1949,60.0,2.0,1.1
Jamaica,1950,66.67,2.2,1.5
Jamaica,1951,42.86,1.3,1.9
Jamaica,1952,20.0,1.3,2.4
Jamaica,1953,12.5,1.2,2.5
Jamaica,1954,25.0,1.0,2.0
Jamaica,1957,100.0,1.7,0.3
Jamaica,1958,66.67,1.0,1.0
Jamaica,1959,33.33,1.2,1.7
Jamaica,1960,33.33,2.0,1.7
Jamaica,1962,16.67,2.2,3.2
Jamaica,1963,12.5,1.2,2.9
Jamaica,1964,10.0,0.7,2.7
Jamaica,1965,40.0,1.5,2.1
Jamaica,1966,26.67,1.3,2.2
Jamaica,1967,9.09,0.7,1.6
Jamaica,1968,10.0,0.6,1.7
Jamaica,1969,14.29,0.7,2.1
Jamaica,1970,20.0,0.8,1.8
Jamaica,1971,0.0,0.0,0.5
Jamaica,1972,40.0,1.0,0.2
Jamaica,1973,50.0,1.5,0.5
Jamaica,1974,50.0,1.0,1.5
Jamaica,1975,57.14,1.0,1.1
Jamaica,1976,33.33,0.8,1.5
Jamaica,1977,0.0,0.2,2.2
Jamaica,1978,0.0,0.2,1.8
Jamaica,1979,33.33,0.8,2.0
Jamaica,1980,50.0,1.0,2.2
Jamaica,1984,0.0,0.0,1.0
Jamaica,1985,0.0,0.8,1.0
Jamaica,1986,0.0,1.0,1.8
Jamaica,1987,66.67,2.0,1.7
Jamaica,1988,50.0,1.1,1.4
Jamaica,1989,15.38,0.6,1.5
Jamaica,1990,28.57,0.8,0.9
Jamaica,1991,55.56,1.6,1.1
Jamaica,1992,43.33,1.4,1.6
Jamaica,1993,38.71,1.2,1.4
Jamaica,1994,43.75,2.1,1.3
Jamaica,1995,59.09,2.1,1.1
Jamaica,1996,53.85,1.4,0.8
Jamaica,1997,50.0,1.4,0.9
Jamaica,1998,45.65,1.4,0.9
Jamaica,1999,33.33,1.2,1.5
Jamaica,2000,35.14,1.4,1.7
Jamaica,2001,33.33,1.1,1.1
Jamaica,2002,33.33,1.0,1.0
Jamaica,2003,40.0,1.3,1.1
Jamaica,2004,39.47,1.9,1.1
Jamaica,2005,46.88,2.1,1.1
Jamaica,2006,47.62,1.5,1.5
Jamaica,2007,35.29,1.2,1.8
Jamaica,2008,48.15,1.7,1.0
Jamaica,2009,48.28,1.7,0.6
Jamaica,2010,50.0,1.3,0.7
Jamaica,2011,52.17,1.4,1.1
Jamaica,2012,44.44,1.3,1.1
Jamaica,2013,27.59,0.9,1.0
Jamaica,2014,5.26,0.7,1.6
Jamaica,2015,33.33,1.1,1.4
Jamaica,2016,31.58,0.7,1.4
Jamaica,2017,26.32,0.8,1.5
Jamaica,2018,47.62,1.9,1.2
Jamaica,2019,58.33,2.3,0.8
Jamaica,2020,56.25,1.9,0.9
Jamaica,2021,25.0,0.9,1.4
Jamaica,2022,20.83,1.0,1.5
New Zealand,1933,0.0,2.7,4.7
New Zealand,1934,0.0,2.7,4.7
New Zealand,1936,0.0,0.7,7.0
New Zealand,1937,0.0,0.7,7.0
New Zealand,1947,0.0,2.2,6.0
New Zealand,1948,0.0,1.2,6.1
New Zealand,1949,0.0,0.2,6.2
New Zealand,1951,66.67,4.0,2.2
New Zealand,1952,72.73,4.3,1.8
New Zealand,1953,80.0,4.6,1.4
New Zealand,1954,33.33,1.3,3.0
New Zealand,1955,33.33,1.3,3.0
New Zealand,1958,60.0,2.6,1.6
New Zealand,1959,60.0,2.6,1.6
New Zealand,1960,100.0,3.5,1.0
New Zealand,1961,100.0,3.5,1.0
New Zealand,1962,100.0,4.0,1.5
New Zealand,1963,100.0,4.0,1.5
New Zealand,1967,40.0,3.0,3.4
New Zealand,1968,42.86,3.0,2.9
New Zealand,1969,25.0,1.2,1.8
New Zealand,1970,16.67,0.7,1.8
New Zealand,1971,0.0,1.5,3.0
New Zealand,1972,28.57,1.7,2.1
New Zealand,1973,35.29,1.6,1.5
New Zealand,1974,33.33,1.5,1.3
New Zealand,1975,33.33,1.7,1.3
New Zealand,1976,33.33,1.4,1.4
New Zealand,1977,45.45,2.0,1.2
New Zealand,1978,66.67,2.8,0.7
New Zealand,1979,100.0,2.7,0.2
New Zealand,1980,50.0,1.8,1.3
New Zealand,1981,45.45,2.0,1.1
New Zealand,1982,52.38,2.3,0.7
New Zealand,1983,55.56,1.3,1.0
New Zealand,1984,63.64,1.7,0.6
New Zealand,1985,61.54,2.2,0.8
New Zealand,1986,58.33,2.2,1.1
New Zealand,1987,50.0,1.7,1.2
New Zealand,1988,40.0,1.3,1.2
New Zealand,1989,33.33,1.3,1.5
New Zealand,1990,50.0,1.3,1.3
New Zealand,1991,33.33,0.7,1.2
New Zealand,1992,42.86,2.3,1.0
New Zealand,1993,55.56,2.6,1.0
New Zealand,1994,33.33,1.3,1.3
New Zealand,1995,12.5,1.1,2.4
New Zealand,1996,21.43,1.1,2.1
New Zealand,1997,31.25,1.2,1.8
New Zealand,1998,43.75,1.6,1.2
New Zealand,1999,33.33,1.3,1.0
New Zealand,2000,30.43,1.0,1.0
New Zealand,2001,50.0,1.7,0.9
New Zealand,2002,64.29,3.2,1.2
New Zealand,2003,38.46,2.2,1.8
New Zealand,2004,27.27,1.8,2.0
New Zealand,2005,50.0,2.8,1.0
New Zealand,2006,33.33,0.9,1.7
New Zealand,2007,42.86,1.3,1.9
New Zealand,2008,55.56,1.8,1.8
New Zealand,2009,30.77,1.2,1.5
New Zealand,2010,18.75,0.8,1.7
New Zealand,2011,11.11,0.6,1.9
New Zealand,2012,50.0,1.8,1.3
New Zealand,2013,57.89,1.8,1.1
New Zealand,2014,27.27,1.0,1.5
New Zealand,2015,12.5,0.8,1.5
New Zealand,2016,54.55,1.4,0.5
New Zealand,2017,40.0,1.4,1.0
New Zealand,2018,31.25,1.1,1.3
New Zealand,2019,33.33,0.8,1.3
New Zealand,2020,0.0,0.5,2.0
New Zealand,2021,100.0,1.7,0.3
New Zealand,2022,66.67,2.0,0.6
Honduras,1937,0.0,2.0,3.0
Honduras,1938,0.0,2.0,3.0
Honduras,1946,40.0,3.4,2.4
Honduras,1947,40.0,3.4,2.4
Honduras,1953,66.67,2.2,1.7
Honduras,1954,66.67,2.2,1.7
Honduras,1955,28.57,1.4,1.1
Honduras,1956,28.57,1.4,1.1
Honduras,1957,50.0,1.5,0.5
Honduras,1958,50.0,1.5,0.5
Honduras,1959,0.0,0.5,3.5
Honduras,1960,16.67,1.2,2.8
Honduras,1961,42.86,1.7,1.9
Honduras,1962,66.67,2.0,1.0
Honduras,1963,33.33,1.1,1.8
Honduras,1964,33.33,1.1,1.8
Honduras,1965,0.0,0.4,1.7
Honduras,1966,0.0,0.4,1.7
Honduras,1967,28.57,0.9,0.9
Honduras,1968,38.46,1.1,0.8
Honduras,1969,44.44,1.2,1.1
Honduras,1970,50.0,1.0,1.5
Honduras,1971,25.0,1.0,1.5
Honduras,1972,22.22,1.3,1.8
Honduras,1973,28.57,1.6,1.4
Honduras,1974,20.0,1.2,1.2
Honduras,1977,100.0,1.0,0.0
Honduras,1978,100.0,1.0,0.0
Honduras,1980,50.0,1.4,0.8
Honduras,1981,52.17,1.5,0.7
Honduras,1982,44.44,1.3,0.6
Honduras,1983,57.14,1.4,0.7
Honduras,1984,77.78,1.6,0.3
Honduras,1985,53.33,1.3,0.7
Honduras,1986,50.0,1.3,0.9
Honduras,1987,75.0,1.2,0.5
Honduras,1988,15.38,0.5,0.9
Honduras,1989,0.0,0.3,1.0
Honduras,1991,50.0,1.7,0.8
Honduras,1992,54.17,2.1,0.8
Honduras,1993,45.16,1.9,1.2
Honduras,1994,31.82,1.5,1.8
Honduras,1995,33.33,1.2,1.7
Honduras,1996,32.14,1.1,1.2
Honduras,1997,29.63,1.2,1.4
Honduras,1998,36.36,1.8,1.6
Honduras,1999,60.0,2.3,1.3
Honduras,2000,71.43,2.6,1.1
Honduras,2001,55.0,2.2,1.3
Honduras,2002,42.31,1.9,1.4
Honduras,2003,27.27,1.3,1.4
Honduras,2004,22.22,1.2,1.2
Honduras,2005,34.38,1.6,1.2
Honduras,2006,55.0,1.7,1.0
Honduras,2007,56.52,1.8,1.0
Honduras,2008,58.62,2.0,1.0
Honduras,2009,63.89,1.7,0.8
Honduras,2010,48.65,1.4,1.1
Honduras,2011,31.25,1.2,1.4
Honduras,2012,36.67,1.4,1.1
Honduras,2013,36.36,1.2,1.1
Honduras,2014,29.63,1.0,1.5
Honduras,2015,21.05,1.1,1.5
Honduras,2016,40.91,1.3,1.0
Honduras,2017,39.29,1.2,1.2
Honduras,2018,28.0,1.0,1.5
Honduras,2019,41.18,1.4,1.3
Honduras,2020,42.86,1.6,1.2
Honduras,2021,10.53,0.9,1.6
Honduras,2022,14.81,0.9,1.6
Angola,1976,0.0,1.5,2.0
Angola,1977,0.0,1.5,2.0
Angola,1978,0.0,3.0,3.0
Angola,1979,40.0,1.2,1.2
Angola,1980,28.57,0.6,0.6
Angola,1981,16.67,0.5,0.3
Angola,1982,20.0,0.8,1.2
Angola,1983,25.0,0.8,1.5
Angola,1984,66.67,1.0,0.5
Angola,1985,45.45,1.4,1.0
Angola,1986,36.36,1.1,1.0
Angola,1987,33.33,0.6,0.8
Angola,1988,29.41,0.9,1.2
Angola,1989,25.0,1.0,1.6
Angola,1990,33.33,1.2,1.6
Angola,1991,50.0,1.6,1.2
Angola,1992,0.0,0.5,1.5
Angola,1993,20.0,0.6,0.8
Angola,1994,37.5,1.0,0.9
Angola,1995,70.0,1.7,0.7
Angola,1996,61.54,1.8,1.0
Angola,1997,40.0,1.3,1.0
Angola,1998,30.0,1.1,1.0
Angola,1999,36.36,1.2,1.2
Angola,2000,47.62,1.5,1.0
Angola,2001,42.86,1.4,1.0
Angola,2002,34.78,1.0,1.0
Angola,2003,31.25,1.2,1.1
Angola,2004,45.45,1.4,1.0
Angola,2005,45.83,1.1,0.9
Angola,2006,42.31,1.4,1.2
Angola,2007,40.0,1.6,1.3
Angola,2008,32.0,1.5,1.2
Angola,2009,22.22,1.0,1.2
Angola,2010,20.83,0.8,1.1
Angola,2011,31.82,0.9,0.9
Angola,2012,32.0,0.9,0.7
Angola,2013,33.33,1.1,0.9
Angola,2014,30.77,1.1,0.8
Angola,2015,31.82,1.1,0.9
Angola,2016,26.09,1.0,1.5
Angola,2017,21.05,0.7,1.5
Angola,2018,35.0,1.0,0.8
Angola,2019,34.78,1.0,0.9
Angola,2020,41.67,1.2,0.8
Angola,2021,33.33,1.2,1.0
Angola,2022,33.33,1.2,1.1
Israel,1934,0.0,1.0,5.5
Israel,1935,0.0,1.0,5.5
Israel,1938,0.0,0.5,2.0
Israel,1939,0.0,0.5,2.0
Israel,1940,100.0,5.0,1.0
Israel,1941,100.0,5.0,1.0
Israel,1948,0.0,1.0,3.0
Israel,1949,25.0,1.5,3.8
Israel,1950,40.0,2.4,3.2
Israel,1951,50.0,3.5,2.0
Israel,1953,0.0,0.0,1.0
Israel,1954,12.5,0.5,1.2
Israel,1955,16.67,0.7,1.3
Israel,1956,66.67,2.0,1.7
Israel,1957,66.67,2.0,1.7
Israel,1958,0.0,0.0,2.0
Israel,1959,22.22,1.2,2.1
Israel,1960,41.67,2.0,1.8
Israel,1961,45.45,1.8,1.9
Israel,1962,22.22,0.9,2.1
Israel,1963,0.0,0.2,2.2
Israel,1964,71.43,1.4,1.0
Israel,1965,41.67,0.9,1.2
Israel,1966,15.38,1.2,1.8
Israel,1967,25.0,1.9,1.6
Israel,1968,36.36,2.1,1.7
Israel,1969,41.18,2.1,1.5
Israel,1970,44.44,2.0,1.1
Israel,1971,40.0,2.0,1.2
Israel,1972,50.0,1.8,1.2
Israel,1973,63.64,1.9,0.6
Israel,1974,58.33,1.8,0.7
Israel,1975,66.67,1.0,0.7
Israel,1976,33.33,0.8,1.0
Israel,1977,23.08,1.2,1.2
Israel,1978,33.33,1.3,1.0
Israel,1979,50.0,1.5,0.8
Israel,1980,14.29,0.7,1.0
Israel,1981,20.0,0.8,1.2
Israel,1982,40.0,1.4,1.4
Israel,1983,0.0,1.5,1.5
Israel,1984,30.0,1.3,1.0
Israel,1985,31.25,1.4,1.0
Israel,1986,18.18,1.5,1.5
Israel,1987,0.0,0.6,2.4
Israel,1988,6.67,0.7,2.1
Israel,1989,18.75,1.0,1.4
Israel,1990,23.08,1.2,1.6
Israel,1991,25.0,1.5,2.5
Israel,1992,20.0,1.2,1.7
Israel,1993,13.64,1.1,1.8
Israel,1994,27.27,1.2,1.7
Israel,1995,42.86,1.5,1.5
Israel,1996,35.0,1.5,1.6
Israel,1997,33.33,1.3,1.5
Israel,1998,50.0,1.6,1.0
Israel,1999,58.33,2.2,1.1
Israel,2000,45.45,2.0,1.4
Israel,2001,38.89,1.5,1.3
Israel,2002,53.33,2.0,1.5
Israel,2003,43.75,1.7,1.6
Israel,2004,38.89,1.2,1.1
Israel,2005,35.29,1.4,1.1
Israel,2006,26.67,1.6,1.4
Israel,2007,47.06,1.5,1.1
Israel,2008,52.63,1.4,1.0
Israel,2009,43.75,1.6,0.9
Israel,2010,37.5,1.6,1.2
Israel,2011,43.75,1.4,1.6
Israel,2012,35.29,1.5,1.6
Israel,2013,27.78,1.6,1.5
Israel,2014,50.0,1.9,1.4
Israel,2015,41.67,1.8,1.6
Israel,2016,30.77,1.2,1.7
Israel,2017,30.77,0.9,1.6
Israel,2018,28.57,1.2,1.5
Israel,2019,35.29,1.8,1.6
Israel,2020,29.41,1.4,1.5
Israel,2021,42.11,1.7,1.7
Israel,2022,41.18,2.0,2.1
Egypt,1932,0.0,0.0,0.0
Egypt,1933,0.0,0.0,0.0
Egypt,1934,100.0,5.5,1.0
Egypt,1935,100.0,5.5,1.0
Egypt,1936,100.0,3.0,1.0
Egypt,1937,100.0,3.0,1.0
Egypt,1948,0.0,1.0,1.0
Egypt,1949,33.33,2.0,1.7
Egypt,1950,66.67,2.3,1.3
Egypt,1951,50.0,1.0,0.5
Egypt,1952,0.0,0.3,2.3
Egypt,1953,0.0,0.8,2.8
Egypt,1954,0.0,0.8,2.8
Egypt,1955,16.67,0.7,2.5
Egypt,1956,33.33,0.7,2.0
Egypt,1957,75.0,2.8,1.5
Egypt,1958,80.0,2.6,1.4
Egypt,1959,100.0,2.7,0.7
Egypt,1960,28.57,1.3,2.1
Egypt,1961,0.0,0.5,2.7
Egypt,1962,50.0,1.2,1.8
Egypt,1963,60.0,3.5,1.2
Egypt,1964,61.54,3.7,1.0
Egypt,1965,100.0,1.0,0.0
Egypt,1966,0.0,1.3,3.3
Egypt,1967,0.0,1.2,2.8
Egypt,1968,0.0,1.0,2.3
Egypt,1969,40.0,1.2,2.4
Egypt,1970,54.55,1.5,1.5
Egypt,1971,70.0,1.6,0.8
Egypt,1972,63.64,1.5,0.9
Egypt,1973,58.33,2.5,1.0
Egypt,1974,70.0,3.1,1.0
Egypt,1975,90.0,2.7,0.9
Egypt,1976,61.54,2.2,1.3
Egypt,1977,43.75,1.5,1.5
Egypt,1978,50.0,1.2,1.4
Egypt,1980,40.0,1.2,1.4
Egypt,1981,44.44,1.4,1.2
Egypt,1982,33.33,1.7,1.5
Egypt,1983,28.57,1.0,1.1
Egypt,1984,37.04,0.9,0.9
Egypt,1985,41.38,0.8,0.9
Egypt,1986,40.91,0.8,1.0
Egypt,1987,38.46,1.0,0.8
Egypt,1988,40.91,1.1,0.5
Egypt,1989,48.65,1.2,0.5
Egypt,1990,41.67,1.0,0.9
Egypt,1991,32.26,1.4,1.2
Egypt,1992,37.5,1.6,0.9
Egypt,1993,43.33,1.3,0.8
Egypt,1994,50.0,1.5,0.8
Egypt,1995,43.33,1.4,0.8
Egypt,1996,44.0,1.5,1.0
Egypt,1997,48.28,1.9,1.1
Egypt,1998,37.14,1.6,1.0
Egypt,1999,26.67,1.2,1.2
Egypt,2000,48.39,1.3,1.1
Egypt,2001,51.35,1.6,0.9
Egypt,2002,42.86,1.7,0.9
Egypt,2003,62.96,1.8,0.8
Egypt,2004,62.96,2.1,1.0
Egypt,2005,56.67,2.0,1.0
Egypt,2006,60.71,1.9,0.8
Egypt,2007,47.62,1.4,0.8
Egypt,2008,60.0,1.8,0.9
Egypt,2009,65.62,2.0,1.0
Egypt,2010,64.29,2.0,1.0
Egypt,2011,65.22,2.1,0.9
Egypt,2012,63.33,2.1,0.7
Egypt,2013,62.86,2.2,1.1
Egypt,2014,54.17,1.9,1.4
Egypt,2015,62.5,1.8,0.7
Egypt,2016,70.59,1.9,0.5
Egypt,2017,57.69,1.2,0.6
Egypt,2018,52.0,1.4,0.8
Egypt,2019,52.38,1.4,0.7
Egypt,2020,58.33,1.1,0.4
Egypt,2021,60.0,1.8,0.5
Egypt,2022,51.85,1.3,0.6
Iceland,1946,0.0,0.0,3.0
Iceland,1947,0.0,1.0,3.5
Iceland,1948,50.0,2.0,2.0
Iceland,1949,50.0,1.5,2.5
Iceland,1950,0.0,1.0,5.0
Iceland,1951,50.0,2.5,3.0
Iceland,1952,50.0,2.5,3.0
Iceland,1953,0.0,0.5,3.5
Iceland,1954,25.0,1.0,2.5
Iceland,1955,50.0,1.5,2.2
Iceland,1956,33.33,1.3,2.7
Iceland,1957,0.0,1.3,5.3
Iceland,1958,0.0,1.3,5.8
Iceland,1960,0.0,0.0,4.5
Iceland,1961,0.0,0.0,4.5
Iceland,1962,0.0,1.3,2.7
Iceland,1963,0.0,1.3,2.7
Iceland,1964,50.0,2.0,2.5
Iceland,1965,33.33,1.7,2.7
Iceland,1966,0.0,1.0,3.0
Iceland,1967,0.0,2.0,14.0
Iceland,1968,0.0,1.0,9.0
Iceland,1969,20.0,1.2,2.6
Iceland,1970,33.33,1.3,1.5
Iceland,1971,25.0,0.8,1.2
Iceland,1972,14.29,1.0,3.1
Iceland,1973,16.67,1.0,3.2
Iceland,1974,16.67,1.1,2.6
Iceland,1975,30.0,1.5,1.4
Iceland,1976,45.45,1.6,0.9
Iceland,1977,41.67,1.2,1.4
Iceland,1978,18.18,0.5,1.8
Iceland,1979,0.0,0.3,2.2
Iceland,1980,20.0,1.0,2.3
Iceland,1981,33.33,1.5,2.1
Iceland,1982,25.0,1.4,1.5
Iceland,1983,25.0,1.2,1.4
Iceland,1984,38.46,0.9,1.4
Iceland,1985,35.71,1.3,0.9
Iceland,1986,20.0,1.3,1.1
Iceland,1987,26.67,0.7,1.5
Iceland,1988,26.67,0.7,1.7
Iceland,1989,15.38,0.7,1.6
Iceland,1990,38.46,1.4,1.5
Iceland,1991,41.18,1.6,1.2
Iceland,1992,29.41,1.1,1.1
Iceland,1993,26.67,0.8,1.1
Iceland,1994,41.18,0.9,1.2
Iceland,1995,41.18,0.9,1.1
Iceland,1996,33.33,1.1,1.6
Iceland,1997,33.33,1.2,1.6
Iceland,1998,27.78,1.3,1.1
Iceland,1999,44.44,1.4,0.9
Iceland,2000,57.89,1.5,0.9
Iceland,2001,47.37,1.5,1.4
Iceland,2002,31.58,1.3,1.6
Iceland,2003,29.41,0.9,1.4
Iceland,2004,23.53,1.1,1.8
Iceland,2005,16.67,1.4,2.3
Iceland,2006,20.0,1.3,2.1
Iceland,2007,13.33,0.7,2.0
Iceland,2008,28.57,1.0,1.5
Iceland,2009,34.78,1.1,1.1
Iceland,2010,25.0,1.2,1.2
Iceland,2011,20.0,1.0,1.5
Iceland,2012,31.25,1.1,1.7
Iceland,2013,40.0,1.4,1.5
Iceland,2014,42.11,1.4,1.4
Iceland,2015,40.0,1.4,1.2
Iceland,2016,42.86,1.6,1.4
Iceland,2017,51.72,1.6,1.1
Iceland,2018,37.5,1.5,1.5
Iceland,2019,33.33,1.5,1.8
Iceland,2020,40.91,1.1,1.5
Iceland,2021,26.09,1.0,1.8
Iceland,2022,19.05,1.2,1.9
North Korea,1956,100.0,2.0,0.0
North Korea,1957,100.0,2.0,0.0
North Korea,1959,100.0,3.0,0.0
North Korea,1960,80.0,3.8,0.6
North Korea,1961,66.67,4.3,1.0
North Korea,1963,75.0,5.5,0.5
North Korea,1964,75.0,5.5,0.5
North Korea,1965,100.0,3.3,0.3
North Korea,1966,100.0,4.1,0.4
North Korea,1967,100.0,5.2,0.6
North Korea,1969,100.0,3.0,1.0
North Korea,1970,100.0,3.0,1.0
North Korea,1973,14.29,0.7,1.1
North Korea,1974,12.5,0.8,1.8
North Korea,1975,50.0,1.3,1.7
North Korea,1976,50.0,1.2,1.2
North Korea,1977,0.0,0.0,3.0
North Korea,1978,0.0,0.0,1.0
North Korea,1979,57.14,1.3,0.4
North Korea,1980,62.5,1.6,1.0
North Korea,1981,54.55,1.7,1.6
North Korea,1982,0.0,1.0,3.0
North Korea,1983,0.0,0.0,2.0
North Korea,1985,44.44,2.1,0.4
North Korea,1986,37.5,1.6,0.7
North Korea,1987,37.5,1.0,0.9
North Korea,1988,50.0,0.7,0.3
North Korea,1989,44.44,1.1,0.8
North Korea,1990,44.44,1.1,1.0
North Korea,1991,50.0,0.8,1.0
North Korea,1992,27.27,1.5,1.2
North Korea,1993,48.0,1.7,1.3
North Korea,1994,66.67,1.9,1.4
North Korea,1998,0.0,1.5,3.5
North Korea,1999,0.0,1.7,3.0
North Korea,2000,12.5,1.4,1.9
North Korea,2001,15.38,1.1,1.5
North Korea,2002,25.0,1.0,0.9
North Korea,2003,17.65,1.0,1.5
North Korea,2004,23.53,1.2,1.5
North Korea,2005,39.13,2.2,1.0
North Korea,2006,33.33,2.2,1.1
North Korea,2007,45.45,2.6,0.9
North Korea,2008,41.94,1.6,0.7
North Korea,2009,39.39,1.1,0.6
North Korea,2010,33.33,1.3,0.9
North Korea,2011,35.29,1.1,0.8
North Korea,2012,55.56,1.4,0.4
North Korea,2013,56.25,1.9,0.6
North Korea,2014,27.27,1.4,1.4
North Korea,2015,42.86,1.3,1.2
North Korea,2016,52.17,1.4,1.1
North Korea,2017,36.84,1.7,1.6
North Korea,2018,27.78,1.4,1.6
North Korea,2019,40.0,1.2,1.8
North Korea,2020,38.46,1.1,2.2
Kuwait,1963,33.33,1.3,3.0
Kuwait,1964,30.0,1.3,2.3
Kuwait,1965,16.67,1.0,1.8
Kuwait,1966,16.67,1.8,2.5
Kuwait,1967,25.0,2.5,2.2
Kuwait,1970,100.0,3.3,1.3
Kuwait,1971,50.0,1.7,1.3
Kuwait,1972,47.06,1.8,1.4
Kuwait,1973,52.0,2.0,1.2
Kuwait,1974,54.17,2.0,1.0
Kuwait,1975,63.64,2.4,0.9
Kuwait,1976,69.23,2.8,1.0
Kuwait,1977,64.0,2.2,0.8
Kuwait,1978,57.14,1.6,0.7
Kuwait,1979,66.67,2.5,0.7
Kuwait,1980,45.0,1.8,1.4
Kuwait,1981,52.17,1.7,1.3
Kuwait,1982,75.0,1.8,0.5
Kuwait,1983,71.43,1.3,0.3
Kuwait,1984,28.57,0.8,0.9
